5.418482422828674316e-02	6.802199780941009521e-02	-4.622821509838104248e-02	-5.360422283411026001e-02	2.413003891706466675e-02	5.587112903594970703e-02	6.648980081081390381e-02	1.616647094488143921e-02	1.720175147056579590e-02	7.861885428428649902e-02	-2.316723763942718506e-02	2.226021885871887207e-02	2.199546247720718384e-02	-4.593817889690399170e-02	-8.006519824266433716e-02	-6.980958580970764160e-02	-4.389016702771186829e-02	-8.061775565147399902e-02	7.727736234664916992e-02	6.449435651302337646e-02	-5.655762180685997009e-02	7.201838493347167969e-02	1.809837669134140015e-02	5.934533476829528809e-02	-1.910586655139923096e-02	-1.308518648147583008e-02	-6.516767293214797974e-02	2.244711667299270630e-02	-7.788792252540588379e-03	-2.784050628542900085e-02	-4.277080297470092773e-03	4.024646431207656860e-02	-8.051002025604248047e-02	-3.154751658439636230e-02	-6.123568117618560791e-02	3.273074328899383545e-02	6.925970315933227539e-02	-2.170293405652046204e-02	-7.017053663730621338e-02	-8.002804219722747803e-02	6.815090775489807129e-02	-2.220253273844718933e-02	3.600846976041793823e-02	-4.020902514457702637e-02	4.809546470642089844e-02	-1.121962815523147583e-02	-4.250447079539299011e-02	3.930994868278503418e-02	8.000694215297698975e-02	-3.955034539103507996e-02	-8.229484409093856812e-02	-3.885324671864509583e-02	-8.002571761608123779e-02	-6.134384870529174805e-02	7.582759857177734375e-02	3.953035175800323486e-02	7.768252491950988770e-02	1.893371343612670898e-03	1.256702840328216553e-02	-4.124075174331665039e-02	-3.696078062057495117e-02	2.431318163871765137e-02	4.419498145580291748e-02	-4.898287355899810791e-02	-3.699686378240585327e-02	-6.062695011496543884e-02	-2.258813008666038513e-02	-8.036109060049057007e-02	-4.019066318869590759e-02	-5.301230773329734802e-02	8.094212412834167480e-02	2.313630282878875732e-02	2.535708248615264893e-03	1.823683828115463257e-02	5.196893215179443359e-02	-1.388338208198547363e-02	7.777024805545806885e-02	1.473795622587203979e-02	4.080573469400405884e-02	-4.957547783851623535e-02	-6.681559234857559204e-02	-6.593576073646545410e-02	4.875311255455017090e-02	2.495177090167999268e-02	-6.714035570621490479e-02	-4.051201045513153076e-03	-6.427053362131118774e-02	-1.490813493728637695e-02	8.419245481491088867e-03	1.714233309030532837e-02	-6.704337894916534424e-02	-4.198304936289787292e-02	-7.692964375019073486e-02	1.649893820285797119e-02	5.821393430233001709e-02	8.029170334339141846e-03	4.961788654327392578e-03	-2.472557127475738525e-02	-8.018784224987030029e-03	1.167558133602142334e-02
7.470597326755523682e-02	5.346792936325073242e-02	5.963042378425598145e-02	4.567600786685943604e-02	-5.290855839848518372e-02	-5.791446566581726074e-02	7.312068343162536621e-02	-6.673900783061981201e-02	-2.432814985513687134e-02	-1.587309688329696655e-02	2.196975052356719971e-03	-3.868602216243743896e-03	8.593425154685974121e-04	-5.406603217124938965e-02	1.938920468091964722e-02	6.317704916000366211e-02	-2.202412486076354980e-02	-7.931724935770034790e-02	2.430033683776855469e-02	7.910867035388946533e-02	5.230408906936645508e-02	-1.587189733982086182e-02	-6.541094183921813965e-02	1.361809670925140381e-03	-3.547865897417068481e-02	6.691330671310424805e-02	1.777563989162445068e-02	5.343677103519439697e-02	3.084009885787963867e-02	5.726523697376251221e-02	3.317902982234954834e-02	4.917104542255401611e-02	-6.876189261674880981e-02	4.029749333858489990e-02	-1.902906596660614014e-02	-5.951736494898796082e-02	-7.205649465322494507e-02	3.589916229248046875e-02	-1.187000423669815063e-02	2.506320178508758545e-02	2.432667464017868042e-02	-4.009759798645973206e-02	-6.215006485581398010e-02	5.259832739830017090e-02	-6.653296202421188354e-02	-5.570586025714874268e-02	-8.216241747140884399e-02	5.112577974796295166e-02	-7.048673927783966064e-03	6.818726658821105957e-02	7.663924992084503174e-02	5.852121114730834961e-02	3.816219419240951538e-02	6.167024374008178711e-02	4.510560631752014160e-02	-2.216075360774993896e-02	7.823117077350616455e-02	6.277681887149810791e-02	7.114221155643463135e-02	-3.523965552449226379e-02	-6.286782771348953247e-02	5.197742581367492676e-02	1.001892238855361938e-02	7.701002061367034912e-02	5.759134888648986816e-02	7.028017938137054443e-02	-1.444106549024581909e-02	-5.751767382025718689e-02	-3.068194165825843811e-02	6.748713552951812744e-02	-5.125769227743148804e-02	-2.305231243371963501e-02	-2.456334605813026428e-02	5.421499907970428467e-02	2.841161936521530151e-02	-4.679190739989280701e-02	7.355266809463500977e-02	-4.670716822147369385e-02	-3.191319480538368225e-02	-5.509618669748306274e-02	3.348812460899353027e-02	4.898793995380401611e-02	-5.662713572382926941e-02	-5.898506194353103638e-02	-4.959003254771232605e-02	4.252687096595764160e-03	-3.462180867791175842e-02	-5.347613990306854248e-02	4.062691330909729004e-02	3.469543159008026123e-02	-3.778944537043571472e-02	-1.665656268596649170e-02	-5.421414971351623535e-04	4.465013742446899414e-02	-1.488819718360900879e-02	6.666748225688934326e-02	-3.205923363566398621e-02	-8.047191053628921509e-02	-3.189522027969360352e-02	-1.508959382772445679e-02
6.419709324836730957e-02	-6.147665157914161682e-02	3.579910099506378174e-02	5.640611052513122559e-04	4.787983000278472900e-02	-2.982247993350028992e-02	-2.176061272621154785e-03	1.942013949155807495e-02	2.793455123901367188e-02	5.079329013824462891e-03	-2.179287746548652649e-02	-5.083255842328071594e-02	7.226745784282684326e-02	1.912148296833038330e-02	-5.555259063839912415e-02	-3.061667084693908691e-02	3.180100023746490479e-02	-3.689963370561599731e-02	3.891509771347045898e-02	3.246603906154632568e-02	-2.404740452766418457e-02	4.855571687221527100e-02	4.896579682826995850e-02	7.797576487064361572e-02	-7.489532232284545898e-02	1.395462453365325928e-02	3.007853776216506958e-02	3.980857878923416138e-02	7.644025981426239014e-02	-5.667282640933990479e-02	1.872219890356063843e-02	3.127266466617584229e-02	-3.457178175449371338e-02	-4.224898293614387512e-02	1.185481995344161987e-02	-1.633232831954956055e-02	8.155100047588348389e-03	8.096346259117126465e-02	3.573563694953918457e-02	6.923909485340118408e-02	-8.319541811943054199e-03	-1.416196674108505249e-02	3.634505718946456909e-02	6.525464355945587158e-02	-6.397750973701477051e-02	-1.584351807832717896e-02	3.174772858619689941e-02	3.373683243989944458e-02	2.301161736249923706e-02	-7.088937610387802124e-02	-2.371596172451972961e-02	7.529257237911224365e-02	-2.877319604158401489e-02	6.846176087856292725e-02	-6.642264872789382935e-02	6.265993416309356689e-02	2.258244901895523071e-02	4.165381193161010742e-03	-4.369983449578285217e-02	7.431773841381072998e-02	5.311493575572967529e-02	-9.761981666088104248e-03	-2.253000810742378235e-02	7.329849898815155029e-02	3.336154669523239136e-02	2.662985771894454956e-02	-3.957507386803627014e-02	4.508294165134429932e-03	1.319427788257598877e-02	-1.700083166360855103e-02	6.124800443649291992e-02	4.442667961120605469e-02	6.206665933132171631e-02	-6.528618931770324707e-02	-4.814312979578971863e-02	-1.843868196010589600e-02	-5.890686810016632080e-02	3.127501904964447021e-02	3.330984711647033691e-02	7.797503471374511719e-02	-7.018484175205230713e-03	-9.698286652565002441e-03	3.977982699871063232e-02	5.414697527885437012e-02	-7.215082645416259766e-03	-3.076614812016487122e-02	-6.324931979179382324e-02	-2.609902992844581604e-02	-8.075707405805587769e-02	6.215941905975341797e-02	-9.926721453666687012e-03	-5.099886655807495117e-02	4.444953799247741699e-02	2.538917958736419678e-02	-1.106025278568267822e-02	-4.959790781140327454e-02	2.315631508827209473e-02	6.314201653003692627e-02	-8.092299103736877441e-03	6.884531676769256592e-02
-2.091899514198303223e-04	9.797342121601104736e-03	1.965551078319549561e-02	-1.241628825664520264e-02	3.531543165445327759e-02	-9.251445531845092773e-03	8.100476861000061035e-02	-7.006905972957611084e-02	3.927537798881530762e-02	-1.683524996042251587e-02	-7.334242761135101318e-02	4.928280413150787354e-02	4.743748903274536133e-02	-7.908374071121215820e-02	7.293321192264556885e-02	3.414075076580047607e-02	7.501128315925598145e-02	3.480752557516098022e-02	2.618355304002761841e-02	-2.832167968153953552e-02	5.373470485210418701e-03	6.432628631591796875e-02	-6.911926716566085815e-02	-1.137904822826385498e-02	-7.484625279903411865e-02	6.294651329517364502e-02	-4.935018718242645264e-03	1.515698432922363281e-02	-6.040925532579421997e-02	-5.636381357908248901e-02	-4.511195048689842224e-02	-6.616437435150146484e-02	1.968853175640106201e-02	-5.699660629034042358e-02	3.811582177877426147e-02	4.546597599983215332e-03	2.633284777402877808e-02	6.281194090843200684e-02	4.685926437377929688e-02	-5.338700115680694580e-02	-7.726410776376724243e-02	-4.306627437472343445e-02	-1.966066658496856689e-03	-4.160507395863533020e-02	-5.201849341392517090e-02	4.367667436599731445e-02	-2.712050080299377441e-02	7.494330406188964844e-02	3.304719924926757812e-03	-7.123827934265136719e-03	5.921587347984313965e-03	-3.419394418597221375e-02	7.032409310340881348e-02	-6.781756877899169922e-03	5.708733201026916504e-02	5.418165028095245361e-02	2.999480068683624268e-02	5.089272558689117432e-02	7.235403358936309814e-02	5.052860081195831299e-02	3.312814235687255859e-02	1.169496774673461914e-02	-7.641097158193588257e-02	-2.791428193449974060e-02	-4.455523192882537842e-02	2.785757184028625488e-02	-9.714193642139434814e-03	8.096577227115631104e-02	-1.259633153676986694e-02	2.339550107717514038e-02	-3.109589219093322754e-03	1.495659351348876953e-02	2.909474074840545654e-02	-3.399826958775520325e-02	-2.042191103100776672e-02	7.899808883666992188e-02	3.628524392843246460e-02	3.436561673879623413e-02	-8.158324658870697021e-02	-1.000516116619110107e-03	4.013647139072418213e-02	-3.300423920154571533e-02	4.230007529258728027e-02	6.464603543281555176e-02	2.832364290952682495e-02	-5.365780740976333618e-02	-7.154605537652969360e-02	-4.747902974486351013e-02	-1.661229133605957031e-02	-2.272407338023185730e-02	-8.337140083312988281e-03	7.645420730113983154e-02	5.062091350555419922e-02	2.853477746248245239e-02	-4.281847178936004639e-02	-7.603364437818527222e-02	2.580805122852325439e-02	-2.605617046356201172e-02	6.757040321826934814e-02	-1.363974064588546753e-02
-8.480198681354522705e-03	1.589749008417129517e-02	-3.084069117903709412e-02	3.384687006473541260e-02	2.195439487695693970e-02	6.814196705818176270e-02	8.136187493801116943e-02	-5.818784236907958984e-02	3.787520527839660645e-02	5.630984902381896973e-02	-7.503628730773925781e-03	-4.395559430122375488e-02	-3.322425112128257751e-02	-3.723487257957458496e-03	4.573178291320800781e-02	2.508325874805450439e-02	5.948603153228759766e-02	-2.320758253335952759e-02	5.981445312500000000e-02	-4.530112445354461670e-02	3.398825228214263916e-02	-8.112104982137680054e-02	-2.982672303915023804e-02	-7.441251724958419800e-02	-5.141176283359527588e-02	4.071757942438125610e-02	1.487970352172851562e-03	1.997108757495880127e-02	-3.144409880042076111e-02	-7.775657624006271362e-02	3.407499194145202637e-02	-1.424554735422134399e-02	5.128705501556396484e-02	7.475300133228302002e-02	2.530821412801742554e-02	3.299516439437866211e-02	-3.938531130552291870e-02	-7.814297825098037720e-02	-5.635544657707214355e-04	-6.141719222068786621e-02	1.835249364376068115e-03	-4.707860201597213745e-02	5.539244413375854492e-02	-3.511337563395500183e-02	6.354960799217224121e-02	-5.857611075043678284e-02	4.355955123901367188e-02	-4.152387380599975586e-02	-4.760736972093582153e-02	-3.716619685292243958e-02	-2.032478153705596924e-02	-7.942889630794525146e-02	6.244368851184844971e-03	-3.463249653577804565e-02	-8.083425462245941162e-02	3.563892096281051636e-02	7.745005190372467041e-03	-7.442834973335266113e-02	-5.256242305040359497e-02	-3.848253935575485229e-02	8.080674707889556885e-02	-6.979299336671829224e-02	-3.076770156621932983e-02	6.131601333618164062e-02	-4.374917596578598022e-02	-2.588705345988273621e-02	1.804141700267791748e-02	1.635935902595520020e-02	6.461381912231445312e-02	1.719837635755538940e-02	2.774670720100402832e-04	-7.522059977054595947e-02	-4.028101637959480286e-02	-1.714961975812911987e-02	5.341559648513793945e-02	2.507531642913818359e-02	4.774618148803710938e-02	8.102717995643615723e-02	6.699711084365844727e-02	-2.986319363117218018e-03	-5.311460420489311218e-02	-1.765961199998855591e-02	8.007934689521789551e-02	-1.338869333267211914e-03	-7.076714932918548584e-02	8.746832609176635742e-04	2.147372812032699585e-02	-2.283148467540740967e-03	1.967829465866088867e-02	-5.009304732084274292e-02	-1.604884862899780273e-03	-1.209751516580581665e-02	-2.950745820999145508e-02	-5.763297528028488159e-02	7.350072264671325684e-04	7.287740707397460938e-02	-4.521265625953674316e-02	8.228170871734619141e-02	-1.522170752286911011e-02	2.862039953470230103e-02
-3.882224857807159424e-02	-3.547042608261108398e-03	7.589145004749298096e-02	6.716698408126831055e-02	4.898530244827270508e-02	-6.172991544008255005e-02	-7.519877701997756958e-02	3.041325509548187256e-02	1.673770695924758911e-02	-5.916812643408775330e-02	-3.727073594927787781e-02	4.627366364002227783e-02	-1.201935857534408569e-02	-9.743832051753997803e-03	-1.573286950588226318e-02	4.944120347499847412e-02	6.212055683135986328e-02	4.050741344690322876e-02	3.036545217037200928e-02	4.732039570808410645e-02	9.769409894943237305e-03	7.288761436939239502e-02	-1.264084130525588989e-02	2.191665768623352051e-02	-3.234178572893142700e-02	3.252168744802474976e-02	4.080399125814437866e-02	2.987616509199142456e-02	-1.015035063028335571e-02	-5.316390842199325562e-02	3.075925260782241821e-02	6.378407776355743408e-02	4.550263285636901855e-02	4.367567598819732666e-02	7.033191621303558350e-02	2.902203798294067383e-02	-4.070497304201126099e-02	-6.813806295394897461e-02	-5.624022334814071655e-02	-4.218371212482452393e-02	3.381086140871047974e-02	3.311415761709213257e-02	-3.573730960488319397e-02	-4.891033470630645752e-02	-3.299640119075775146e-02	-8.170860260725021362e-02	4.847614467144012451e-02	-2.023686096072196960e-02	-3.178241476416587830e-02	2.831647545099258423e-02	1.521119475364685059e-02	8.033275604248046875e-03	-4.318026080727577209e-02	-4.150044173002243042e-02	4.695300757884979248e-02	5.839373171329498291e-02	-4.470339417457580566e-02	-3.089278191328048706e-02	-7.687121629714965820e-03	-4.615121707320213318e-02	-2.447059750556945801e-02	7.997445762157440186e-03	-1.249104738235473633e-03	4.147162288427352905e-02	-1.322026550769805908e-02	-6.939002871513366699e-02	-2.519706264138221741e-02	-7.089056074619293213e-03	-6.624472886323928833e-02	3.238603472709655762e-03	7.076019048690795898e-02	1.874016970396041870e-02	3.823809325695037842e-02	3.531463444232940674e-03	-5.210933834314346313e-02	-4.461771249771118164e-02	8.209909498691558838e-02	2.414541691541671753e-02	-1.940029859542846680e-02	-1.734164357185363770e-02	-1.195676624774932861e-03	7.012264430522918701e-02	1.735739409923553467e-03	2.985153347253799438e-02	8.035160601139068604e-02	-1.299471408128738403e-02	3.650869429111480713e-02	-4.732344299554824829e-02	-4.353332892060279846e-02	4.367068409919738770e-02	1.280255615711212158e-02	-3.401665389537811279e-02	4.415869712829589844e-02	-7.848317921161651611e-02	-6.513316184282302856e-02	-2.202769741415977478e-02	4.340445995330810547e-02	3.606637567281723022e-02	-4.515149071812629700e-02	1.540657877922058105e-02
-6.368125230073928833e-02	-6.810565292835235596e-02	6.343409419059753418e-02	-7.292786240577697754e-02	8.404023945331573486e-03	5.567649006843566895e-02	6.040117144584655762e-02	-6.748870760202407837e-02	-6.469364464282989502e-02	-6.787090748548507690e-02	6.816096603870391846e-02	-7.775494456291198730e-02	-3.757579624652862549e-02	5.818110704421997070e-02	4.369953274726867676e-02	-1.764299720525741577e-02	5.087909102439880371e-02	-1.883305609226226807e-02	-2.066089585423469543e-02	-3.043301403522491455e-03	-2.251920476555824280e-02	-1.118564605712890625e-02	-6.116703152656555176e-02	-7.135173678398132324e-02	-6.898326426744461060e-02	6.177628040313720703e-02	3.626075387001037598e-02	-7.537702471017837524e-02	6.615158915519714355e-02	-1.037796586751937866e-02	3.894630819559097290e-02	8.078299462795257568e-03	1.907960325479507446e-02	1.562391966581344604e-02	2.240469306707382202e-02	-4.390230774879455566e-02	4.627190530300140381e-02	6.298959255218505859e-02	-7.482107728719711304e-02	-5.656225979328155518e-02	6.690953671932220459e-02	-4.124656692147254944e-02	5.216941237449645996e-03	-4.411860555410385132e-02	-4.110299050807952881e-03	-3.280070424079895020e-02	4.617075622081756592e-02	6.322719156742095947e-03	7.930891215801239014e-02	6.679320335388183594e-02	5.521406233310699463e-02	6.124505400657653809e-02	1.787131279706954956e-02	-7.343891263008117676e-02	-7.562557607889175415e-02	7.923467457294464111e-02	1.871591061353683472e-02	-5.613088607788085938e-03	2.341113984584808350e-02	-5.652920156717300415e-02	6.568004190921783447e-02	3.509805351495742798e-02	1.872555166482925415e-02	4.529117047786712646e-02	3.722196072340011597e-02	-2.576507255434989929e-02	2.166946232318878174e-02	1.657623052597045898e-02	2.267824858427047729e-02	9.024441242218017578e-03	-7.635082304477691650e-02	-1.933367550373077393e-02	-1.994016766548156738e-02	2.529061585664749146e-02	6.315472722053527832e-02	4.788994789123535156e-03	1.407051831483840942e-02	6.940442323684692383e-02	-1.889119297266006470e-02	-4.352818056941032410e-02	-3.112141788005828857e-02	2.010164409875869751e-02	1.719161868095397949e-03	-8.225878328084945679e-02	-2.374951168894767761e-02	5.305345356464385986e-02	-9.910836815834045410e-04	9.850338101387023926e-03	-3.654627129435539246e-02	-1.649394631385803223e-02	-4.650475829839706421e-02	-3.545295074582099915e-02	6.523139774799346924e-02	7.535842061042785645e-02	-4.784062132239341736e-02	-1.937226951122283936e-02	5.636487901210784912e-02	3.323455899953842163e-02	3.499180823564529419e-02	-1.220751553773880005e-02
7.938735187053680420e-02	-1.840624958276748657e-02	-8.103715628385543823e-02	1.238179951906204224e-02	8.026830852031707764e-03	-2.820127457380294800e-02	-6.009422242641448975e-03	-6.987894326448440552e-02	1.805074512958526611e-02	-4.439675807952880859e-02	7.516053318977355957e-02	8.110110461711883545e-02	-7.371228933334350586e-02	6.932325661182403564e-02	6.541140377521514893e-03	-6.662970036268234253e-02	-4.927353560924530029e-02	-5.070282146334648132e-02	3.657322376966476440e-02	-1.097863912582397461e-02	5.089822411537170410e-02	5.439713597297668457e-02	5.976416170597076416e-02	-5.697831884026527405e-02	-7.465062290430068970e-02	4.603579640388488770e-02	-8.105414360761642456e-02	6.455829739570617676e-02	-3.670050203800201416e-02	-6.002324819564819336e-02	-8.204136043787002563e-02	-4.716657102108001709e-03	-4.067897796630859375e-03	5.922259390354156494e-02	-5.520343035459518433e-02	-4.072001948952674866e-02	-1.676727086305618286e-02	-3.046770393848419189e-02	-5.144399777054786682e-02	-2.342873439192771912e-02	6.404003500938415527e-02	1.202138513326644897e-02	4.079053550958633423e-02	2.514287084341049194e-02	-2.098530530929565430e-03	-2.444649487733840942e-02	-5.758317932486534119e-02	-7.962603867053985596e-02	3.971918672323226929e-02	2.395479381084442139e-02	-3.081413358449935913e-02	-3.178098052740097046e-02	3.866436332464218140e-02	-6.370659172534942627e-02	-2.911331877112388611e-02	1.407576352357864380e-02	-4.788599535822868347e-02	3.384453058242797852e-02	1.635947823524475098e-02	-3.231389448046684265e-02	8.468255400657653809e-03	-5.976878106594085693e-03	6.868661940097808838e-02	-3.886796534061431885e-03	-3.574005886912345886e-02	1.796029508113861084e-02	7.308368384838104248e-02	2.701268345117568970e-02	4.615277051925659180e-02	3.881115466356277466e-02	6.352522969245910645e-02	2.477064728736877441e-02	2.301921695470809937e-02	6.794966757297515869e-02	-6.258992850780487061e-02	6.842477619647979736e-02	1.968002319335937500e-02	-1.848230510950088501e-02	-1.112782210111618042e-02	7.031902670860290527e-02	-4.152470082044601440e-02	3.941127657890319824e-02	-5.718707293272018433e-02	-1.547155529260635376e-02	-4.097155481576919556e-02	2.207593619823455811e-02	5.436621606349945068e-02	6.673124432563781738e-02	-2.026724815368652344e-02	3.663911670446395874e-02	-2.958500757813453674e-02	-1.308590918779373169e-02	5.771771073341369629e-02	-6.229551509022712708e-02	-2.298197522759437561e-02	-2.976068481802940369e-02	1.210743933916091919e-02	8.059479296207427979e-03	5.801104009151458740e-02	3.227494657039642334e-02
7.227544486522674561e-02	5.402968823909759521e-02	-5.825916677713394165e-02	2.433384954929351807e-02	4.996700584888458252e-02	-5.296494811773300171e-02	7.842101156711578369e-03	-1.113437116146087646e-03	-5.538463592529296875e-03	1.012238115072250366e-02	-1.506647467613220215e-02	-8.138908445835113525e-02	1.536497473716735840e-02	-5.614656955003738403e-02	1.325473934412002563e-02	-9.139701724052429199e-04	4.158823937177658081e-02	7.821102440357208252e-02	3.855109214782714844e-03	4.843862354755401611e-02	-6.126932799816131592e-02	2.320036292076110840e-03	-5.758541822433471680e-02	-5.136319249868392944e-02	-6.884834170341491699e-02	5.533249676227569580e-02	5.890426039695739746e-02	1.206672191619873047e-02	3.309520334005355835e-02	4.349936544895172119e-02	-6.778479367494583130e-02	-7.132987678050994873e-02	-4.433616250753402710e-02	5.954936146736145020e-02	7.645106315612792969e-02	6.806614995002746582e-02	-2.960337325930595398e-02	-3.766253590583801270e-02	7.660566270351409912e-02	3.301598131656646729e-03	5.563886463642120361e-02	5.136653780937194824e-04	-6.570135056972503662e-02	-1.334515213966369629e-02	-7.409694790840148926e-02	-9.266361594200134277e-04	7.238583266735076904e-02	-7.394151389598846436e-02	-4.801553487777709961e-02	-7.016026228666305542e-02	6.763438880443572998e-02	1.569099724292755127e-02	-2.846053242683410645e-02	-3.484704717993736267e-02	-5.013543739914894104e-02	-1.802475750446319580e-02	2.264226227998733521e-02	-2.221716567873954773e-02	-2.812814712524414062e-02	-1.037705689668655396e-02	-2.996973693370819092e-02	5.976754426956176758e-02	7.984739542007446289e-02	1.291372627019882202e-02	-2.696957066655158997e-02	8.143877983093261719e-02	-1.541869342327117920e-02	-6.852494925260543823e-02	-3.596696630120277405e-02	-1.812413334846496582e-02	-6.283167004585266113e-02	-5.247670412063598633e-02	-6.572054326534271240e-02	5.518944561481475830e-02	6.727333366870880127e-02	1.275798678398132324e-02	-3.447343409061431885e-02	6.042675673961639404e-02	-5.943453311920166016e-02	-3.792640939354896545e-02	-5.501863732933998108e-02	-4.173789545893669128e-02	1.176432520151138306e-02	-2.442306280136108398e-02	5.931095778942108154e-02	6.292736530303955078e-02	3.759412467479705811e-02	-7.319193333387374878e-02	4.177238792181015015e-02	3.272525966167449951e-02	2.157170325517654419e-02	1.424696296453475952e-02	-6.749346852302551270e-03	-4.491250216960906982e-02	2.892125397920608521e-02	7.997465133666992188e-02	2.838718891143798828e-02	5.059438943862915039e-02	2.080047130584716797e-02	-7.969295978546142578e-02
-3.840065002441406250e-02	-5.496338754892349243e-02	2.603481709957122803e-02	4.542200267314910889e-02	-7.406883686780929565e-02	3.620170056819915771e-03	9.876146912574768066e-03	-2.412461861968040466e-02	-1.338253170251846313e-02	-3.625106811523437500e-02	7.066087424755096436e-02	7.377676665782928467e-03	5.784390866756439209e-02	8.828252553939819336e-03	-4.560249298810958862e-02	-5.725095421075820923e-02	-6.282179057598114014e-02	7.271708548069000244e-02	4.304087162017822266e-02	5.500990152359008789e-02	-2.161529287695884705e-02	2.551320195198059082e-02	7.710732519626617432e-03	-2.717658132314682007e-02	3.140758723020553589e-02	-1.999270915985107422e-02	-4.184443503618240356e-02	5.033718049526214600e-02	8.981227874755859375e-03	4.472486674785614014e-02	-7.457126677036285400e-02	5.245974659919738770e-02	3.088533878326416016e-03	3.367009013891220093e-02	-6.412938237190246582e-04	-5.231022834777832031e-03	4.095269739627838135e-02	-7.310558855533599854e-02	-5.608927458524703979e-02	5.548757314682006836e-02	-2.985777705907821655e-02	-7.285279035568237305e-02	-1.594828814268112183e-02	8.111202716827392578e-02	-3.746654838323593140e-02	5.483950674533843994e-02	-4.996472597122192383e-02	-3.385417535901069641e-02	-5.022651702165603638e-02	-1.922666281461715698e-02	-6.257745623588562012e-02	-1.152893900871276855e-02	-4.870890453457832336e-02	-5.146168172359466553e-03	1.135427504777908325e-02	5.313213169574737549e-02	-2.378243207931518555e-02	1.082578301429748535e-02	-6.300434470176696777e-02	5.929581820964813232e-02	5.301159620285034180e-02	-6.764724850654602051e-03	-6.693770736455917358e-02	5.953598022460937500e-02	-8.027778565883636475e-02	7.024697959423065186e-02	7.857324182987213135e-02	-7.833024859428405762e-02	-8.215807378292083740e-02	5.895535647869110107e-02	4.818554222583770752e-02	-3.191668912768363953e-02	4.406525194644927979e-02	-7.657914608716964722e-02	2.533312141895294189e-02	5.101409554481506348e-02	7.855014503002166748e-02	6.642544269561767578e-02	6.983435153961181641e-02	3.536885976791381836e-02	-7.339473813772201538e-02	-7.531096786260604858e-02	2.456462383270263672e-02	2.250991761684417725e-03	-4.593580216169357300e-02	7.099762558937072754e-02	1.980561763048171997e-02	2.934750914573669434e-02	-7.879586517810821533e-02	-4.195052012801170349e-02	-3.689721226692199707e-03	-5.820379406213760376e-02	9.119197726249694824e-03	-1.921574771404266357e-02	-4.656168073415756226e-02	-3.336400538682937622e-02	4.392357170581817627e-02	-3.053647279739379883e-02	1.492671668529510498e-02	-6.197886168956756592e-02
